catalog_number,object_id,occurrenceID,inst,collectionCode,family,sci_name,sciname,tidinterpreted,event_date,verbatimEventDate,year,startDayOfYear,country,state,county,municipality,locality,latitude,longitue,geodeticDatum,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceRemarks,georeferenceSources,url,order,Budding Ground Truth,Budding Prediction,Budding Prediction Confidence,Fruiting Ground Truth,Fruiting Prediction,Fruiting Prediction Confidence,Reproductive Ground Truth,Reproductive Prediction,Reproductive Prediction Confidence,Flowering Ground Truth,Flowering Prediction,Flowering Prediction Confidence
MAINE00020448,1210868,urn:uuid:1d0d2b6b-39ce-45a5-b4c8-0c3ec31b68e2,,MAINE,Rosaceae,Rosa virginiana P. Mill.,Rosa virginiana,831106.0,21/7/1938,1938-7-21,1938.0,202.0,United States of America,Maine,Androscoggin,Turner,N. Turner.,44.26708,-70.24293,WGS84,10814.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://api.idigbio.org/v2/media/7d5f43f3cc64b2ff0453b7774a8a903d,Rosales,False,False,0.7634806036949158,False,True,0.8000243902206421,True,True,0.9988497495651244,False,True,0.9885202050209044
MAINE00034793,2101184,urn:uuid:1e4d08fa-6666-4ca6-93b6-fad19abbd10e,,MAINE,Ericaceae,Pyrola elliptica Nutt.,Pyrola elliptica,830465.0,27/7/1923,1923-7-27,1923.0,208.0,United States of America,Maine,Somerset,Skowhegan,Thousand acre bog.,44.75535,-69.66573,WGS84,9316.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-C8uCBX7QBDTsxk5NQDJ9mD,Ericales,True,False,0.9711236953735352,True,True,0.9825682640075684,True,True,0.9997945427894592,True,True,0.9987499713897704
MAINE00036539,2102805,urn:uuid:99dde734-3ff4-4405-abbd-2c18b72d4a5c,,MAINE,Lentibulariaceae,Utricularia vulgaris ssp. macrorhiza (Le Conte) Clausen,Utricularia vulgaris subsp. macrorhiza,,15/7/1913,1913-7-15,1913.0,196.0,United States of America,Maine,Oxford,Greenwood,Lockes Mills,44.33661,-70.67385,WGS84,8765.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-JPeL28pUmFeiMarMeRzY2K,__Other,True,False,0.864531397819519,False,True,0.5926591753959656,True,True,0.9990641474723816,True,True,0.9922772645950316
MAINE00036904,2103138,urn:uuid:4113bf22-12ec-4e32-8a83-534bdad7c6f6,,MAINE,Myricaceae,Comptonia peregrina (L.) Coult.,Comptonia peregrina,820261.0,26/6/1974,1974-6-26,1974.0,177.0,United States of America,Maine,Oxford,Denmark,Pleasant Mt.,43.98056,-70.80718,WGS84,8509.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-xq3k5x7FjnFyUYDpcTcnoF,__Other,False,False,0.9767419695854188,True,False,0.6472873091697693,True,True,0.8181214332580566,False,False,0.8845149278640747
MAINE00044639,2110266,urn:uuid:4253fea4-e20f-44b5-b3dd-cdf1ea804803,,MAINE,Liliaceae,Erythronium americanum Ker-Gawl. ssp. americanum,Erythronium americanum subsp. americanum,888530.0,14/5/1882,1882-5-14,1882.0,134.0,United States of America,Maine,Somerset,Skowhegan,Home field.,44.75535,-69.66573,WGS84,9316.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-UXf645wBu48HVxQokiYVfX,Liliales,False,False,0.9969825148582458,False,False,0.9254000186920166,True,True,0.9958298802375792,True,True,0.9979870319366456
MAINE00044640,2110267,urn:uuid:df8faf10-73f2-4165-9ab6-4f20cfe6591a,,MAINE,Liliaceae,Erythronium americanum Ker-Gawl. ssp. americanum,Erythronium americanum subsp. americanum,888530.0,3/5/1933,1933-5-3,1933.0,123.0,United States of America,Maine,Penobscot,Hampden,West Hampden,44.7377,-68.88687,WGS84,9476.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-pAPsU5B5T9EBkM9SG29R7N,Liliales,False,False,0.8910060524940491,False,False,0.9955514073371888,True,True,0.999848246574402,True,True,0.9819483757019044
NHA-704589,732746,urn:uuid:3c53d968-9e8b-4fc1-b715-40f8329f9e97,University of New Hampshire,NHA,Rosaceae,Amelanchier canadensis (L.) Medik.,Amelanchier canadensis,816311.0,13/5/1870,,1870.0,,United States of America,Maine,York,Kennebunkport,,43.39745,-70.44772,WGS84,6569.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-aKmydxkB2kqrMtfqZiG3gC,Rosales,True,False,0.989624798297882,False,False,0.8841916918754578,True,True,0.9621639251708984,True,True,0.9509930610656738
NHA-723267,734657,urn:uuid:00f30d53-3273-4bd8-ab75-52abff3340bb,University of New Hampshire,NHA,Rosaceae,Amelanchier stolonifera Wieg.,Amelanchier spicata,882069.0,30/6/1951,,1951.0,,United States of America,New Hampshire,Carroll,Tamworth,near White Pond,43.85693,-71.27712,WGS84,9239.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"New Hampshire Political Boundaries at 1:24,000 Scale vector digital data, 1992-01-01 (ending date 2013-04-11); Complex Systems Research Center, University of New Hampshire, Durham, New Hampshire (http://www.granit.sr.unh.edu).",https://bisque.cyverse.org/image_service/00-cfmZcGmUUvoHLn9sGEnSfe,Rosales,False,False,0.9997450709342957,True,True,0.7818971872329712,True,True,0.999648928642273,False,False,0.9089525938034058
UVMVT059003,1000300,urn:uuid:d9fa9b6f-183e-4d30-884a-51e1960d46e3,,,Betulaceae,,Betula papyrifera,817890.0,11/6/1894,1894-6-11,1894.0,162.0,United States of America,Maine,York,South Berwick,,43.24053,-70.74781,WGS84,8929.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-TWshzTmRrWwKiyEZ8DfzNH,Fagales,False,False,0.9601160883903505,False,False,0.9031676054000854,False,False,0.9328472018241882,False,False,0.9627992510795592
UVMVT069754,938482,urn:uuid:f97a1893-ea1d-4a69-99d1-d329becdc8cf,,,Rosaceae,,Amelanchier laevis,816314.0,25/5/1899,1899-5-25,1899.0,145.0,United States of America,Vermont,Addison,Bristol,,44.12435,-73.07059,WGS84,9332.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"Boundary_BNDHASH_region_towns vector digital data, 2012-02-16 AND Boundary_BNDHASH_region_villages vector digital data, 2012-12-04; Vermont Center for Geographic Information, Waterbury, Vt (http://http://vcgi.vermont.gov/).",https://bisque.cyverse.org/image_service/00-46JLbNVFxH4h2EU2yuwpX,Rosales,False,False,0.9844490885734558,True,True,0.701742947101593,True,True,0.9997860789299012,False,False,0.7438098192214966
UVMVT069958,938777,urn:uuid:50719a9d-9a9b-44f6-980b-d2465fc86d61,,,Rosaceae,,Aronia melanocarpa,860173.0,0/0/0,,,,United States of America,Vermont,Orange,Washington,,44.07114,-72.42226,WGS84,7710.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"Boundary_BNDHASH_region_towns vector digital data, 2012-02-16 AND Boundary_BNDHASH_region_villages vector digital data, 2012-12-04; Vermont Center for Geographic Information, Waterbury, Vt (http://http://vcgi.vermont.gov/).",https://bisque.cyverse.org/image_service/00-gjxrNtis4f8qCpxSPWzWDk,Rosales,False,False,0.998502254486084,True,True,0.9980350136756896,True,True,0.9999533891677856,False,False,0.9840622544288636
UVMVT069961,938856,urn:uuid:8707bbb8-0855-4a2b-9cb5-0d6a5474481d,,,Rosaceae,,Aronia melanocarpa,860173.0,0/0/0,1894-5,1894.0,,United States of America,Maine,York,North Berwick,,43.34504,-70.77797,WGS84,8492.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-6sm5UnXGqJYjv58xgbTPq5,Rosales,,False,0.7447459101676941,,False,0.5580813884735107,True,True,0.9732623100280762,,False,0.8907002806663513
UVMVT080277,1234243,urn:uuid:c3d37942-3a76-4159-933e-c33abeef65d6,,,Aquifoliaceae,,Ilex mucronata,824827.0,19/8/1969,1969-8-19,1969.0,231.0,United States of America,Maine,Piscataquis,Elliottsville Twp,,45.39901,-69.43056,WGS84,9209.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-mYryhMpN2DkTNjWCgXwynT,Aquifoliales,,False,0.957835018634796,,True,0.7806285619735718,,True,0.9996650218963624,,False,0.8071392774581909
UVMVT080278,1234244,urn:uuid:bdba21bf-3864-4772-ac4c-9ff71d5bf161,,,Aquifoliaceae,,Ilex mucronata,824827.0,28/7/1910,1910-7-28,1910.0,209.0,United States of America,Maine,Piscataquis,T5 R9 WELS,,46.08098,-68.88798,WGS84,7168.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"GISVIEW.MEGIS.Metwp24P vector digital data (metwp24p.shp), 03/15/2013; Maine Office of Geographic Information Systems, Augusta, ME (http://www.maine.gov/megis/catalog/).",https://bisque.cyverse.org/image_service/00-x9b4FDLUU7uaKbp6ik8Aon,Aquifoliales,False,False,0.96257483959198,True,False,0.6219973564147949,True,True,0.9158424735069276,False,False,0.9837963581085204
UVMVT080828,1108196,urn:uuid:327b9547-0bd9-48b6-92a8-aeb5b9f076a1,,,Sapindaceae,,Acer spicatum,815700.0,16/6/1888,1888-6-16,1888.0,168.0,United States of America,Vermont,Rutland,Rutland,,43.624,-72.97802,WGS84,6494.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"Boundary_BNDHASH_region_towns vector digital data, 2012-02-16 AND Boundary_BNDHASH_region_villages vector digital data, 2012-12-04; Vermont Center for Geographic Information, Waterbury, Vt (http://http://vcgi.vermont.gov/).",https://bisque.cyverse.org/image_service/00-j8W9vimCwK5ry3harNeZBk,Sapindales,False,False,0.7617489099502563,False,False,0.9067093133926392,True,True,0.9977444410324096,True,True,0.9925270080566406
UVMVT088327,1148558,urn:uuid:8897c04e-0d22-447e-96be-ffc58c16449e,,,Ericaceae,,Rhododendron canadense,830837.0,0/0/0,,,,United States of America,Vermont,,Brighton,,44.80267,-71.86955,WGS84,8507.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"Boundary_BNDHASH_region_towns vector digital data, 2012-02-16 AND Boundary_BNDHASH_region_villages vector digital data, 2012-12-04; Vermont Center for Geographic Information, Waterbury, Vt (http://http://vcgi.vermont.gov/).",https://bisque.cyverse.org/image_service/00-tWMzYM2muTcaqw5guMMw2d,Ericales,True,True,0.8642678260803223,False,True,0.947477638721466,True,True,0.99990713596344,True,True,0.9819108843803406
UVMVT092145,1155984,urn:uuid:c23df76b-f91f-472a-9c5a-4b1a5afb2a12,,,Lamiaceae,,Mentha canadensis,854755.0,0/0/0,,,,United States of America,Vermont,,Rochester,,43.87551,-72.82922,WGS84,12204.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"Boundary_BNDHASH_region_towns vector digital data, 2012-02-16 AND Boundary_BNDHASH_region_villages vector digital data, 2012-12-04; Vermont Center for Geographic Information, Waterbury, Vt (http://http://vcgi.vermont.gov/).",https://bisque.cyverse.org/image_service/00-ZPgB4H6xshzNu83Wuf4ev8,Lamiales,,False,0.5125309228897095,,False,0.6426079869270325,True,True,0.9956111311912536,,True,0.9853384494781494
UVMVT126651,1149787,urn:uuid:30cebbea-1f62-447b-a2b4-e88fcf91a09f,,,Ericaceae,,Vaccinium macrocarpon,834130.0,5/7/1886,1886-7-5,1886.0,186.0,United States of America,Massachusetts,Worcester,Winchendon,,42.66677,-72.04875,WGS84,7586.0,,Coordinates are for the centroid of the town polygon. The uncertainty is the largest possible distance between the centroid and the polygon edge.,"Community Boundaries (Towns) from Survey Points (Polygons) vector digital data (TOWNSSURVEY_POLY.shp, http://www.mass.gov/itd/townsurvey), 2012-11-05; MassGIS, Commonwealth of Massachusetts.",https://bisque.cyverse.org/image_service/00-caJ3ZwN6Ru58BzfkVrGzWS,Ericales,False,True,0.7481287121772766,False,False,0.9111916422843932,True,True,0.9964990615844728,True,True,0.998749017715454
